left_arm,right_arm,left_elbow,right_elbow,left_waist_leg,right_waist_leg,left_knee,right_knee,leftup_chest_inside,rightup_chest_inside,leftlow_chest_inside,rightlow_chest_inside,leg_spread,Label,Sequence
157.3655921896607,164.0248597589691,157.8959686370102,87.13203488891226,13.344869926920648,10.310494839456931,1.276373282946446,2.3789641861848874,99.57164599811877,96.25021387876826,84.67265644123329,87.49383866927622,146.26863234515596,Entry,0
156.7700333055952,164.67251610099711,171.40935871696777,93.59973890350193,13.50045491793766,9.997149847179223,1.0959752462936685,2.6364186427403826,99.60339132238109,96.17199218907766,84.5239139277649,87.75386481857691,146.25949771733747,Entry,0
156.65314747848362,164.9285249049474,174.05898461164503,100.47787229888532,13.580439279742777,9.948526579395724,1.0132690677165137,2.737560894613258,99.60415541451073,96.23377415656707,84.42793432164692,87.8810293902923,146.30290400257456,Entry,0
157.52279979340454,165.22659104745892,170.9887710555097,106.97521065224304,13.800839623894031,9.59553165740568,0.9316518792947277,2.8279163339149225,99.63018384938695,96.18808823004866,84.26602078547621,88.15588001265968,146.3464608294772,Entry,0
158.75347593799106,165.30770519256126,173.15492780578666,113.30548180728537,13.953445708362603,9.516586958121666,0.9259966634901209,2.8156199163826283,99.59219041813141,96.33095557501458,84.17005453485339,88.28305879180826,146.37762849940856,Entry,0
159.48659885783928,164.6731614257176,179.72033535010908,118.046435714643,14.069366801169721,9.401821877934067,0.9511532871332369,2.7353216209936027,99.5252575652975,96.42946097672407,84.1719173866775,88.31161247624028,146.3776266493445,Entry,0
160.1940388471728,164.18027650322773,178.0382794212815,122.71373445121935,14.12334711792651,9.356578923568497,0.9754892444291514,2.625101087738046,99.53808996359791,96.41171512501602,84.15359409332407,88.31628495379475,146.36060240666916,Entry,0
160.6097244458127,163.86072296780983,176.8044408836518,128.36191220927844,14.233415263346766,9.27441595558392,0.8796930250590267,2.626035366686643,99.65532445419991,96.25759410231447,83.83049129412568,88.57459604345806,146.30199802982784,Entry,0
161.25978726682249,163.55235725154492,177.08713248074395,132.5082323747601,14.32472285303362,9.183506757429189,0.7673407724023615,2.593339818529597,99.88050015885597,95.95563553377971,83.49745714658064,88.83044893559219,146.23985485205705,Entry,0
161.47383437246825,163.4138767828032,177.6010523728056,134.92988974561655,14.567576661618316,8.962357278543267,0.5244490529743386,2.670735023597882,100.00691256274776,95.73230690499913,83.26945855276813,88.93982697481714,146.25251442007266,Entry,0
161.6094185697001,163.1195191600056,178.42158279403492,137.30508197260173,14.73327617447724,8.79048620862722,0.2889729075613478,2.7467498611605348,100.11396964633828,95.501848846945,83.0512982011012,89.04075790907768,146.22721807208808,Entry,0
161.51850021753194,162.53064354649774,178.2804964413229,139.91542412188525,14.675791339098035,8.726284894328371,0.1308940288530475,2.752240369331112,100.07695173137847,95.28374410426217,82.94864917222277,89.00997042999145,146.2224112194594,Entry,0
161.61816229737323,162.33576264237772,177.83154462506053,143.3444859931272,14.641309090423526,8.641147170580709,0.0075456533264734605,2.7551825690359886,100.02587674904179,95.10127290691523,82.75976991992317,89.08492347502958,146.15173238684622,Entry,0
161.81114759464276,162.20111005624224,178.21623495022604,145.32470397225512,14.53726431314677,8.631644917030012,0.14616742971453114,2.777463038792755,99.97091642430372,94.98107974586098,82.69504757726367,89.0880393627242,146.15067799654668,Entry,0
161.54865157159009,162.09179000189144,179.03248342482968,146.4132124121814,14.345502208040173,8.643700360613568,0.2161779101876912,2.7727874992685457,100.00893841443028,94.71425596013754,82.61088380761556,89.1231079982985,146.15056534541125,Entry,0
161.80207565530526,162.08238263171398,178.6189534045675,147.57035892896204,14.30889403689032,8.731411518567848,0.25662248784604835,2.766002470469057,100.23745544364934,94.4998766433876,82.66145756720758,89.03556896437124,146.13767685204283,Entry,0
161.3619713569894,162.07648792614395,178.26340911150976,149.29780238446793,14.04006103655793,8.865260681842647,0.3088532029830197,2.7271726973058326,100.2759435144777,94.2825335873211,82.61689515775637,89.03626022564181,146.16636458922915,Entry,0
160.92503925138516,161.89969147209985,177.63717604286808,149.97983746234382,13.91985835761887,8.982431350186213,0.3947031032764188,2.643315319491492,100.398141921241,94.07739784657115,82.58942905702085,88.98382100298626,146.1777169018859,Entry,0
160.49629848412633,161.9516743259676,177.5349246619799,150.66812166392128,13.876658363076615,9.203138725673103,0.4244970047444235,2.5176098596495744,100.51191878841409,94.05944592988556,82.79081027409534,88.70075735545457,146.1911096608987,Entry,0
160.03867139286973,161.97921932316518,177.75753074470092,151.26674668149022,13.902614498381833,9.292463566608946,0.4664583738363038,2.504335329078743,100.65445710881441,94.0050041460911,82.88620595947422,88.57817723044049,146.17818641268616,Entry,0
159.86707636753277,162.0306148251447,177.67501259215288,151.7936553631969,13.89042390245581,9.326208706176537,0.44713417409207706,2.4830495901471834,100.70438125631338,93.97464132993721,82.91661737400499,88.54577260361314,146.2138593551843,Entry,0
159.81564330674146,162.12174811015922,177.63367887331773,152.03250948940098,13.917232269026607,9.411690535586407,0.5272665088871111,2.4522031280302823,100.82096434430906,93.91569482936453,83.00974519598734,88.39799117307327,146.14300605485758,Entry,0
159.81121926690068,162.27277644502956,177.64118288970982,152.25931904952876,13.938324971806614,9.478176037798724,0.5519067331397524,2.4925500699138223,100.87794724815117,93.95704002216743,83.08690256213899,88.3315836985743,146.13958453290158,Entry,0
159.79622743318336,162.26680400135638,177.64433525223836,152.7120291814679,13.955629348276853,9.546806005010543,0.5761004830365372,2.5012763789944974,100.89377122257696,94.02430586058156,83.1332453880435,88.2823963418276,146.11631549133173,Entry,0
